Date,Open,High,Low,Close,Volume,Adj Close
2000-01-03,32.624999,33.499996,32.500004,33.375001,233600,14.028049
2000-01-04,33.125,33.499996,32.999995,33.375001,237900,14.028049
2000-01-05,33.062503,34.249998,32.937497,34.249998,154600,14.395824
2000-01-06,34.125003,34.75,33.9375,34.687502,149900,14.579714000000001
2000-01-07,34.499999,35.124996,34.499999,34.937503,1228600,14.684792999999999
2000-01-10,34.937503,36.000004,34.75,35.250001,286500,14.816142000000001
2000-01-11,35.374994,35.374994,34.75,34.874995,210000,14.658520000000001
2000-01-12,34.624994,34.75,34.437502,34.499999,74400,14.500904
2000-01-13,34.499999,34.562497,34.312496,34.437502,71900,14.474635000000001
2000-01-14,34.437502,34.437502,33.875003,33.875003,138000,14.238207000000001
2000-01-18,33.749997,34.624994,33.749997,34.312496,104100,14.422092999999998
2000-01-19,34.312496,34.375004,33.999998,34.125003,145200,14.343287
2000-01-20,33.999998,34.125003,33.749997,33.812494,66000,14.211934
2000-01-21,33.875003,33.9375,33.562504,33.562504,165800,14.106859
2000-01-24,33.312503,33.499996,32.187495,32.437496,390000,13.634
2000-01-25,32.437496,32.437496,31.874996000000003,32.000002,524200,13.450115
2000-01-26,32.000002,32.124997,31.374995000000002,32.0625,141200,13.476382999999998
2000-01-27,31.812499,32.124997,31.624996000000003,31.937494,130400,13.423841
2000-01-28,31.937494,31.937494,31.687503999999997,31.937494,92700,13.423841
2000-01-31,31.937494,32.000002,31.312496999999997,31.312496999999997,247000,13.161145000000001
2000-02-01,31.562497999999998,31.937494,31.374995000000002,31.750001,585200,13.345035000000001
2000-02-02,31.750001,31.812499,31.374995000000002,31.750001,395900,13.345035000000001
2000-02-03,31.25,31.25,31.062496999999997,31.25,189000,13.336498
2000-02-04,31.25,31.312496999999997,30.499997999999998,30.625003000000003,1840700,13.069769
2000-02-07,30.499997999999998,30.999999,30.499997999999998,30.999999,165900,13.229806
2000-02-08,30.999999,30.999999,30.749997999999998,30.937502000000002,200800,13.203134
2000-02-09,30.937502000000002,30.999999,30.749997999999998,30.937502000000002,276800,13.203134
2000-02-10,30.999999,30.999999,30.687501,30.749997999999998,185500,13.123113
2000-02-11,30.749997999999998,30.999999,30.687501,30.749997999999998,112900,13.123113
2000-02-14,30.749997999999998,30.749997999999998,30.499997999999998,30.562495000000002,311800,13.043092999999999
2000-02-15,30.687501,31.124994,30.499997999999998,30.999999,186700,13.229806
2000-02-16,30.812496000000003,30.875003999999997,30.562495000000002,30.625003000000003,147200,13.069769
2000-02-17,30.687501,30.875003999999997,30.562495000000002,30.875003999999997,82900,13.176461999999999
2000-02-18,30.875003999999997,30.999999,30.499997999999998,30.625003000000003,129100,13.069769
2000-02-22,30.375002000000002,30.812496000000003,30.375002000000002,30.687501,255600,13.096441
2000-02-23,30.749997999999998,30.875003999999997,30.125002000000002,30.499997999999998,269300,13.016421000000001
2000-02-24,30.749997999999998,30.749997999999998,30.249996999999997,30.375002000000002,125900,12.963077
2000-02-25,30.249996999999997,30.375002000000002,30.125002000000002,30.125002000000002,63900,12.856385000000001
2000-02-28,30.125002000000002,30.375002000000002,29.999996000000003,30.312494,144800,12.936401
2000-02-29,30.4375,30.625003000000003,30.249996999999997,30.593747999999998,116700,13.056431
2000-03-01,30.375002000000002,30.937502000000002,30.312494,30.812496000000003,112200,13.149785000000001
2000-03-02,30.687501,31.062496999999997,30.499997999999998,30.875003999999997,88800,13.176461999999999
2000-03-03,30.687501,30.875003999999997,30.625003000000003,30.687501,157300,13.096441
2000-03-06,30.812496000000003,31.25,30.687501,30.937502000000002,104400,13.203134
2000-03-07,30.937502000000002,31.187502000000002,30.812496000000003,30.999999,305500,13.229806
2000-03-08,30.875003999999997,30.999999,30.562495000000002,30.812496000000003,97200,13.149785000000001
2000-03-09,30.812496000000003,30.812496000000003,30.4375,30.499997999999998,136600,13.016421000000001
2000-03-10,30.499997999999998,30.562495000000002,30.4375,30.499997999999998,163600,13.016421000000001
2000-03-13,30.687501,30.687501,29.875001,29.875001,96700,12.749692
2000-03-14,29.999996000000003,30.499997999999998,29.937497999999998,30.375002000000002,186600,12.963077
2000-03-15,30.4375,30.749997999999998,30.375002000000002,30.749997999999998,425600,13.123113
2000-03-16,30.625003000000003,32.000002,30.625003000000003,31.812499,279800,13.576554000000002
2000-03-17,31.937494,32.124997,30.999999,31.812499,666200,13.576554000000002
2000-03-20,32.187495,32.500004,31.374995000000002,32.000002,719600,13.656575
2000-03-21,31.937494,32.374998,31.687503999999997,32.374998,84600,13.816610999999998
2000-03-22,32.624999,32.687496,32.250003,32.687496,98700,13.949975
2000-03-23,32.687496,33.687499,32.624999,33.249995,363100,14.190032
2000-03-24,33.249995,33.249995,32.250003,32.374998,104100,13.816610999999998
2000-03-27,32.624999,33.375001,32.562501,32.937497,654000,14.056668
2000-03-28,32.937497,33.249995,32.500004,32.999995,104100,14.08334
2000-03-29,33.125,33.249995,32.687496,33.125,39200,14.136688000000001
2000-03-30,33.375001,33.625002,33.125,33.562504,168800,14.323401
2000-03-31,33.625002,33.999998,33.499996,33.499996,241800,14.296724
2000-04-03,33.499996,33.875003,33.499996,33.687499,65200,14.376744
2000-04-04,33.625002,33.875003,33.249995,33.749997,94700,14.403416
2000-04-05,33.499996,34.375004,32.624999,34.125003,140600,14.563457000000001
2000-04-06,34.249998,34.499999,33.749997,34.062495,121400,14.536781
2000-04-07,34.187501,34.624994,33.812494,34.375004,131800,14.670148999999999
2000-04-10,34.375004,35.000001,34.375004,34.499999,51400,14.723493
2000-04-11,34.499999,35.624997,34.499999,35.250001,242500,15.04357
2000-04-12,35.000001,35.687495,35.000001,35.624997,517700,15.203606
2000-04-13,35.374994,35.374994,33.812494,34.624994,446000,14.776836999999999
2000-04-14,34.375004,34.687502,33.499996,34.687502,491200,14.803514000000002
2000-04-17,34.687502,34.687502,33.749997,34.499999,127800,14.723493
2000-04-18,34.499999,34.499999,34.187501,34.499999,112100,14.723493
2000-04-19,34.562497,34.624994,34.437502,34.499999,143200,14.723493
2000-04-20,34.624994,34.687502,34.499999,34.562497,98000,14.750164999999999
2000-04-24,34.687502,35.124996,34.687502,34.874995,114500,14.883529999999999
2000-04-25,34.874995,34.874995,34.125003,34.562497,219000,14.750164999999999
2000-04-26,34.687502,35.312499,34.562497,35.000001,377000,14.936878
2000-04-27,34.874995,34.874995,34.499999,34.812497,156300,14.856857999999999
2000-04-28,34.75,34.874995,34.499999,34.499999,300600,14.723493
2000-05-01,34.624994,35.500002,34.562497,35.437492,243300,15.123585
2000-05-02,35.687495,36.875003,35.437492,36.499992999999996,443500,15.577026000000002
2000-05-03,36.312504,36.499992999999996,35.937492999999996,36.375002,446600,15.523684
2000-05-04,35.687495,36.000004,35.624997,36.000004,133400,15.569094
2000-05-05,36.000004,36.187496,35.687495,35.687495,222500,15.433942000000002
2000-05-08,35.874996,36.124999,35.687495,35.812503,91200,15.488004
2000-05-09,35.750005,35.937492999999996,35.624997,35.874996,88700,15.515031
2000-05-10,35.624997,35.937492999999996,35.500002,35.874996,137900,15.515031
2000-05-11,35.874996,36.124999,35.874996,35.937492999999996,299700,15.542060000000001
2000-05-12,35.812503,35.937492999999996,35.624997,35.937492999999996,64400,15.542060000000001
2000-05-15,35.937492999999996,35.937492999999996,35.500002,35.874996,97400,15.515031
2000-05-16,35.874996,36.000004,35.750005,35.937492999999996,109700,15.542060000000001
2000-05-17,35.937492999999996,36.124999,35.687495,35.812503,255200,15.488004
2000-05-18,35.937492999999996,36.124999,35.250001,35.687495,204100,15.433942000000002
